county,cluster
Montgomery,0
Morgan,0
Morgan,0
Morgan,0
Morgan,0
Morgan,0
Morgan,0
Morgan,0
Morgan,0
Morgan,0
Morgan,0
Newton,0
Newton,0
Newton,0
Newton,0
Newton,0
Newton,0
Newton,0
Newton,0
Newton,0
Newton,0
Noble,0
Noble,0
Noble,0
Noble,0
Noble,0
Noble,0
Noble,0
Noble,0
Noble,0
Noble,0
Ohio,0
Ohio,0
Ohio,0
Ohio,0
Ohio,0
Ohio,0
Ohio,0
Ohio,0
Ohio,0
Ohio,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Orange,0
Owen,0
Owen,0
Owen,0
Owen,0
Owen,0
Owen,0
Owen,0
Owen,0
Owen,0
Owen,0
Parke,0
Parke,0
Parke,0
Parke,0
Parke,0
Parke,0
Parke,0
Parke,0
Parke,0
Parke,0
Perry,0
Perry,0
Perry,0
Perry,0
Perry,0
Perry,0
Perry,0
Perry,0
Perry,0
Perry,0
Pike,0
Pike,0
Pike,0
Pike,0
Pike,0
Pike,0
Pike,0
Pike,0
Pike,0
Pike,0
Porter,0
Porter,0
Porter,0
Porter,0
Porter,0
Porter,0
Porter,0
Porter,0
Porter,0
Porter,0
Posey,0
Posey,0
Posey,0
Posey,0
Posey,0
Posey,0
Posey,0
Posey,0
Posey,0
Posey,0
Pulaski,0
Pulaski,0
Pulaski,0
Pulaski,0
Pulaski,0
Pulaski,0
Pulaski,0
Pulaski,0
Pulaski,0
Pulaski,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Putnam,0
Randolph,0
Randolph,0
Randolph,0
Randolph,0
Randolph,0
Randolph,0
Randolph,0
Randolph,0
Randolph,0
Randolph,0
Ripley,0
Ripley,0
Ripley,0
Ripley,0
Ripley,0
Ripley,0
Ripley,0
Ripley,0
Ripley,0
Ripley,0
Rush,0
Rush,0
Rush,0
Rush,0
Rush,0
Rush,0
Rush,0
Rush,0
Rush,0
Rush,0
St. Joseph,0
St. Joseph,0
St. Joseph,0
St. Joseph,0
St. Joseph,0
St. Joseph,0
St. Joseph,0
St. Joseph,0
St. Joseph,0
St. Joseph,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Spencer,0
Spencer,0
Spencer,0
Spencer,0
Spencer,0
Spencer,0
Spencer,0
Spencer,0
Spencer,0
Spencer,0
Starke,0
Starke,0
Starke,0
Starke,0
Starke,0
Starke,0
Starke,0
Starke,0
Starke,0
Starke,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Steuben,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Sullivan,0
Switzerland,0
Switzerland,0
Switzerland,0
Switzerland,0
Switzerland,0
Switzerland,0
Switzerland,0
Switzerland,0
Switzerland,0
Switzerland,0
Tippecanoe,0
Tippecanoe,0
Tippecanoe,0
Tippecanoe,0
Tippecanoe,0
Tippecanoe,0
Tippecanoe,0
Tippecanoe,0
Tippecanoe,0
Tippecanoe,0
Tipton,0
Tipton,0
Tipton,0
Tipton,0
Tipton,0
Tipton,0
Tipton,0
Tipton,0
Tipton,0
Tipton,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Vanderburgh,0
Vanderburgh,0
Vanderburgh,0
Vanderburgh,0
Vanderburgh,0
Vanderburgh,0
Vanderburgh,0
Vanderburgh,0
Vanderburgh,0
Vanderburgh,0
Vermillion,0
Vermillion,0
Vermillion,0
Vermillion,0
Vermillion,0
Vermillion,0
Vermillion,0
Vermillion,0
Vermillion,0
Vermillion,0
Vigo,0
Vigo,0
Vigo,0
Vigo,0
Vigo,0
Vigo,0
Vigo,0
Vigo,0
Vigo,0
Vigo,0
Wabash,0
Wabash,0
Wabash,0
Wabash,0
Wabash,0
Wabash,0
Wabash,0
Wabash,0
Wabash,0
Wabash,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warrick,0
Warrick,0
Warrick,0
Warrick,0
Warrick,0
Warrick,0
Warrick,0
Warrick,0
Warrick,0
Warrick,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wells,0
Wells,0
Wells,0
Wells,0
Wells,0
Wells,0
Wells,0
Wells,0
Wells,0
Wells,0
White,0
White,0
White,0
White,0
White,0
White,0
White,0
White,0
White,0
White,0
Whitley,0
Whitley,0
Whitley,0
Whitley,0
Whitley,0
Whitley,0
Whitley,0
Whitley,0
Whitley,0
Whitley,0
Adair,0
Adair,0
Adair,0
Adair,0
Adair,0
Adair,0
Adair,0
Adair,0
Adair,0
Adair,0
Adams,0
Adams,0
Adams,0
Adams,0
Adams,0
Adams,0
Adams,0
Adams,0
Adams,0
Adams,0
Allamakee,0
Allamakee,0
Allamakee,0
Allamakee,0
Allamakee,0
Allamakee,0
Allamakee,0
Allamakee,0
Allamakee,0
Allamakee,0
Appanoose,0
Appanoose,0
Appanoose,0
Appanoose,0
Appanoose,0
Appanoose,0
Appanoose,0
Appanoose,0
Appanoose,0
Appanoose,0
Audubon,0
Audubon,0
Audubon,0
Audubon,0
Audubon,0
Audubon,0
Audubon,0
Audubon,0
Audubon,0
Audubon,0
Benton,0
Benton,0
Benton,0
Benton,0
Benton,0
Benton,0
Benton,0
Benton,0
Benton,0
Benton,0
Black Hawk,0
Black Hawk,0
Black Hawk,0
Black Hawk,0
Black Hawk,0
Black Hawk,0
Black Hawk,0
Black Hawk,0
Black Hawk,0
Black Hawk,0
Boone,0
Boone,0
Boone,0
Boone,0
Boone,0
Boone,0
Boone,0
Boone,0
Boone,0
Boone,0
Bremer,0
Bremer,0
Bremer,0
Bremer,0
Bremer,0
Bremer,0
Bremer,0
Bremer,0
Bremer,0
Bremer,0
Buchanan,0
Buchanan,0
Buchanan,0
Buchanan,0
Buchanan,0
Buchanan,0
Buchanan,0
Buchanan,0
Buchanan,0
Buchanan,0
Buena Vista,0
Buena Vista,0
Buena Vista,0
Buena Vista,0
Buena Vista,0
Buena Vista,0
Buena Vista,0
Buena Vista,0
Buena Vista,0
Buena Vista,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Calhoun,0
Calhoun,0
Calhoun,0
Calhoun,0
Calhoun,0
Calhoun,0
Calhoun,0
Calhoun,0
Calhoun,0
Calhoun,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Carroll,0
Cass,0
Cass,0
Cass,0
Cass,0
Cass,0
Cass,0
Cass,0
Cass,0
Cass,0
Cass,0
Cedar,0
Cedar,0
Cedar,0
Cedar,0
Cedar,0
Cedar,0
Cedar,0
Cedar,0
Cedar,0
Cedar,0
Cerro Gordo,0
Cerro Gordo,0
Cerro Gordo,0
Cerro Gordo,0
Cerro Gordo,0
Cerro Gordo,0
Cerro Gordo,0
Cerro Gordo,0
Cerro Gordo,0
Cerro Gordo,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Chickasaw,0
Chickasaw,0
Chickasaw,0
Chickasaw,0
Chickasaw,0
Chickasaw,0
Chickasaw,0
Chickasaw,0
Chickasaw,0
Chickasaw,0
Clarke,0
Clarke,0
Clarke,0
Clarke,0
Clarke,0
Clarke,0
Clarke,0
Clarke,0
Clarke,0
Clarke,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clayton,0
Clayton,0
Clayton,0
Clayton,0
Clayton,0
Clayton,0
Clayton,0
Clayton,0
Clayton,0
Clayton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Clinton,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Dallas,0
Dallas,0
Dallas,0
Dallas,0
Dallas,0
Dallas,0
Dallas,0
Dallas,0
Dallas,0
Dallas,0
Davis,0
Davis,0
Davis,0
Davis,0
Davis,0
Davis,0
Davis,0
Davis,0
Davis,0
Davis,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Delaware,0
Des Moines,0
Des Moines,0
Des Moines,0
Des Moines,0
Des Moines,0
Des Moines,0
Des Moines,0
Des Moines,0
Des Moines,0
Des Moines,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dubuque,0
Dubuque,0
Dubuque,0
Dubuque,0
Dubuque,0
Dubuque,0
Dubuque,0
Dubuque,0
Dubuque,0
Dubuque,0
Emmet,0
Emmet,0
Emmet,0
Emmet,0
Emmet,0
Emmet,0
Emmet,0
Emmet,0
Emmet,0
Emmet,0
Fayette,0
Fayette,0
Fayette,0
Fayette,0
Fayette,0
Fayette,0
Fayette,0
Fayette,0
Fayette,0
Fayette,0
Floyd,0
Floyd,0
Floyd,0
Floyd,0
Floyd,0
Floyd,0
Floyd,0
Floyd,0
Floyd,0
Floyd,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Fremont,0
Fremont,0
Fremont,0
Fremont,0
Fremont,0
Fremont,0
Fremont,0
Fremont,0
Fremont,0
Fremont,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Greene,0
Grundy,0
Grundy,0
Grundy,0
Grundy,0
Grundy,0
Grundy,0
Grundy,0
Grundy,0
Grundy,0
Grundy,0
Guthrie,0
Guthrie,0
Guthrie,0
Guthrie,0
Guthrie,0
Guthrie,0
Guthrie,0
Guthrie,0
Guthrie,0
Guthrie,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hancock,0
Hancock,0
Hancock,0
Hancock,0
Hancock,0
Hancock,0
Hancock,0
Hancock,0
Hancock,0
Hancock,0
Hardin,0
Hardin,0
Hardin,0
Hardin,0
Hardin,0
Hardin,0
Hardin,0
Hardin,0
Hardin,0
Hardin,0
Harrison,0
Harrison,0
Harrison,0
Harrison,0
Harrison,0
Harrison,0
Harrison,0
Harrison,0
Harrison,0
Harrison,0
Henry,0
Henry,0
Henry,0
Henry,0
Henry,0
Henry,0
Henry,0
Henry,0
Henry,0
Henry,0
Howard,0
Howard,0
Howard,0
Howard,0
Howard,0
Howard,0
Howard,0
Howard,0
Howard,0
Howard,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Humboldt,0
Ida,0
Ida,0
Ida,0
Ida,0
Ida,0
Ida,0
Ida,0
Ida,0
Ida,0
Ida,0
Iowa,0
Iowa,0
Iowa,0
Iowa,0
Iowa,0
Iowa,0
Iowa,0
Iowa,0
Iowa,0
Iowa,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jasper,0
Jasper,0
Jasper,0
Jasper,0
Jasper,0
Jasper,0
Jasper,0
Jasper,0
Jasper,0
Jasper,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Jones,0
Keokuk,0
Keokuk,0
Keokuk,0
Keokuk,0
Keokuk,0
Keokuk,0
Keokuk,0
Keokuk,0
Keokuk,0
Keokuk,0
Kossuth,0
Kossuth,0
Kossuth,0
Kossuth,0
Kossuth,0
Kossuth,0
Kossuth,0
Kossuth,0
Kossuth,0
Kossuth,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Lee,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Louisa,0
Louisa,0
Louisa,0
Louisa,0
Louisa,0
Louisa,0
Louisa,0
Louisa,0
Louisa,0
Louisa,0
Lucas,0
Lucas,0
Lucas,0
Lucas,0
Lucas,0
Lucas,0
Lucas,0
Lucas,0
Lucas,0
Lucas,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Madison,0
Mahaska,0
Mahaska,0
Mahaska,0
Mahaska,0
Mahaska,0
Mahaska,0
Mahaska,0
Mahaska,0
Mahaska,0
Mahaska,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Mills,0
Mills,0
Mills,0
Mills,0
Mills,0
Mills,0
Mills,0
Mills,0
Mills,0
Mills,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Monona,0
Monona,0
Monona,0
Monona,0
Monona,0
Monona,0
Monona,0
Monona,0
Monona,0
Monona,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Monroe,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Muscatine,0
Muscatine,0
Muscatine,0
Muscatine,0
Muscatine,0
Muscatine,0
Muscatine,0
Muscatine,0
Muscatine,0
Muscatine,0
O'Brien,0
O'Brien,0
O'Brien,0
O'Brien,0
O'Brien,0
O'Brien,0
O'Brien,0
O'Brien,0
O'Brien,0
O'Brien,0
Osceola,0
Osceola,0
Osceola,0
Osceola,0
Osceola,0
Osceola,0
Osceola,0
Osceola,0
Osceola,0
Osceola,0
Page,0
Page,0
Page,0
Page,0
Page,0
Page,0
Page,0
Page,0
Page,0
Page,0
Palo Alto,0
Palo Alto,0
Palo Alto,0
Palo Alto,0
Palo Alto,0
Palo Alto,0
Palo Alto,0
Palo Alto,0
Palo Alto,0
Palo Alto,0
Plymouth,0
Plymouth,0
Plymouth,0
Plymouth,0
Plymouth,0
Plymouth,0
Plymouth,0
Plymouth,0
Plymouth,0
Plymouth,0
Pocahontas,0
Pocahontas,0
Pocahontas,0
Pocahontas,0
Pocahontas,0
Pocahontas,0
Pocahontas,0
Pocahontas,0
Pocahontas,0
Pocahontas,0
Polk,0
Polk,0
Polk,0
Polk,0
Polk,0
Polk,0
Polk,0
Polk,0
Polk,0
Polk,0
Pottawattamie,0
Pottawattamie,0
Pottawattamie,0
Pottawattamie,0
Pottawattamie,0
Pottawattamie,0
Pottawattamie,0
Pottawattamie,0
Pottawattamie,0
Pottawattamie,0
Poweshiek,0
Poweshiek,0
Poweshiek,0
Poweshiek,0
Poweshiek,0
Poweshiek,0
Poweshiek,0
Poweshiek,0
Poweshiek,0
Poweshiek,0
Ringgold,0
Ringgold,0
Ringgold,0
Ringgold,0
Ringgold,0
Ringgold,0
Ringgold,0
Ringgold,0
Ringgold,0
Ringgold,0
Sac,0
Sac,0
Sac,0
Sac,0
Sac,0
Sac,0
Sac,0
Sac,0
Sac,0
Sac,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Scott,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Shelby,0
Sioux,0
Sioux,0
Sioux,0
Sioux,0
Sioux,0
Sioux,0
Sioux,0
Sioux,0
Sioux,0
Sioux,0
Story,0
Story,0
Story,0
Story,0
Story,0
Story,0
Story,0
Story,0
Story,0
Story,0
Tama,0
Tama,0
Tama,0
Tama,0
Tama,0
Tama,0
Tama,0
Tama,0
Tama,0
Tama,0
Taylor,0
Taylor,0
Taylor,0
Taylor,0
Taylor,0
Taylor,0
Taylor,0
Taylor,0
Taylor,0
Taylor,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Union,0
Van Buren,0
Van Buren,0
Van Buren,0
Van Buren,0
Van Buren,0
Van Buren,0
Van Buren,0
Van Buren,0
Van Buren,0
Van Buren,0
Wapello,0
Wapello,0
Wapello,0
Wapello,0
Wapello,0
Wapello,0
Wapello,0
Wapello,0
Wapello,0
Wapello,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Warren,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Washington,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Wayne,0
Webster,0
Webster,0
Webster,0
Webster,0
Webster,0
Webster,0
Webster,0
Webster,0
Webster,0
Webster,0
Winnebago,0
Winnebago,0
Winnebago,0
Winnebago,0
Winnebago,0
Winnebago,0
Winnebago,0
Winnebago,0
Winnebago,0
Winnebago,0
Winneshiek,0
Winneshiek,0
Winneshiek,0
Winneshiek,0
Winneshiek,0
Winneshiek,0
Winneshiek,0
Winneshiek,0
Winneshiek,0
Winneshiek,0
Woodbury,0
Woodbury,0
Woodbury,0
Woodbury,0
Woodbury,0
Woodbury,0
Woodbury,0
Woodbury,0
Woodbury,0
Woodbury,0
Worth,0
Worth,0
Worth,0
Worth,0
Worth,0
Worth,0
Worth,0
Worth,0
Worth,0
Worth,0
Wright,0
Wright,0
Wright,0
Wright,0
Wright,0
Wright,0
Wright,0
Wright,0
Wright,0
Wright,0
Allen,0
Allen,0
Allen,0
Allen,0
Allen,0
Allen,0
Allen,0
Allen,0
Allen,0
Allen,0
Anderson,0
Anderson,0
Anderson,0
Anderson,0
Anderson,0
Anderson,0
Anderson,0
Anderson,0
Anderson,0
Anderson,0
Atchison,0
Atchison,0
Atchison,0
Atchison,0
Atchison,0
Atchison,0
Atchison,0
Atchison,0
Atchison,0
Atchison,0
Barber,0
Barber,0
Barber,0
Barber,0
Barber,0
Barber,0
Barber,0
Barber,0
Barber,0
Barber,0
Barton,0
Barton,0
Barton,0
Barton,0
Barton,0
Barton,0
Barton,0
Barton,0
Barton,0
Barton,0
Bourbon,0
Bourbon,0
Bourbon,0
Bourbon,0
Bourbon,0
Bourbon,0
Bourbon,0
Bourbon,0
Bourbon,0
Bourbon,0
Brown,0
Brown,0
Brown,0
Brown,0
Brown,0
Brown,0
Brown,0
Brown,0
Brown,0
Brown,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Butler,0
Chase,0
Chase,0
Chase,0
Chase,0
Chase,0
Chase,0
Chase,0
Chase,0
Chase,0
Chase,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Chautauqua,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cherokee,0
Cheyenne,0
Cheyenne,0
Cheyenne,0
Cheyenne,0
Cheyenne,0
Cheyenne,0
Cheyenne,0
Cheyenne,0
Cheyenne,0
Cheyenne,0
Clark,0
Clark,0
Clark,0
Clark,0
Clark,0
Clark,0
Clark,0
Clark,0
Clark,0
Clark,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Clay,0
Cloud,0
Cloud,0
Cloud,0
Cloud,0
Cloud,0
Cloud,0
Cloud,0
Cloud,0
Cloud,0
Cloud,0
Coffey,0
Coffey,0
Coffey,0
Coffey,0
Coffey,0
Coffey,0
Coffey,0
Coffey,0
Coffey,0
Coffey,0
Comanche,0
Comanche,0
Comanche,0
Comanche,0
Comanche,0
Comanche,0
Comanche,0
Comanche,0
Comanche,0
Comanche,0
Cowley,0
Cowley,0
Cowley,0
Cowley,0
Cowley,0
Cowley,0
Cowley,0
Cowley,0
Cowley,0
Cowley,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Crawford,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Decatur,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Dickinson,0
Doniphan,0
Doniphan,0
Doniphan,0
Doniphan,0
Doniphan,0
Doniphan,0
Doniphan,0
Doniphan,0
Doniphan,0
Doniphan,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Douglas,0
Edwards,0
Edwards,0
Edwards,0
Edwards,0
Edwards,0
Edwards,0
Edwards,0
Edwards,0
Edwards,0
Edwards,0
Elk,0
Elk,0
Elk,0
Elk,0
Elk,0
Elk,0
Elk,0
Elk,0
Elk,0
Elk,0
Ellis,0
Ellis,0
Ellis,0
Ellis,0
Ellis,0
Ellis,0
Ellis,0
Ellis,0
Ellis,0
Ellis,0
Ellsworth,0
Ellsworth,0
Ellsworth,0
Ellsworth,0
Ellsworth,0
Ellsworth,0
Ellsworth,0
Ellsworth,0
Ellsworth,0
Ellsworth,0
Finney,0
Finney,0
Finney,0
Finney,0
Finney,0
Finney,0
Finney,0
Finney,0
Finney,0
Finney,0
Ford,0
Ford,0
Ford,0
Ford,0
Ford,0
Ford,0
Ford,0
Ford,0
Ford,0
Ford,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Franklin,0
Geary,0
Geary,0
Geary,0
Geary,0
Geary,0
Geary,0
Geary,0
Geary,0
Geary,0
Geary,0
Gove,0
Gove,0
Gove,0
Gove,0
Gove,0
Gove,0
Gove,0
Gove,0
Gove,0
Gove,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Graham,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Grant,0
Gray,0
Gray,0
Gray,0
Gray,0
Gray,0
Gray,0
Gray,0
Gray,0
Gray,0
Gray,0
Greeley,0
Greeley,0
Greeley,0
Greeley,0
Greeley,0
Greeley,0
Greeley,0
Greeley,0
Greeley,0
Greeley,0
Greenwood,0
Greenwood,0
Greenwood,0
Greenwood,0
Greenwood,0
Greenwood,0
Greenwood,0
Greenwood,0
Greenwood,0
Greenwood,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Hamilton,0
Harper,0
Harper,0
Harper,0
Harper,0
Harper,0
Harper,0
Harper,0
Harper,0
Harper,0
Harper,0
Harvey,0
Harvey,0
Harvey,0
Harvey,0
Harvey,0
Harvey,0
Harvey,0
Harvey,0
Harvey,0
Harvey,0
Haskell,0
Haskell,0
Haskell,0
Haskell,0
Haskell,0
Haskell,0
Haskell,0
Haskell,0
Haskell,0
Haskell,0
Hodgeman,0
Hodgeman,0
Hodgeman,0
Hodgeman,0
Hodgeman,0
Hodgeman,0
Hodgeman,0
Hodgeman,0
Hodgeman,0
Hodgeman,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jackson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jefferson,0
Jewell,0
Jewell,0
Jewell,0
Jewell,0
Jewell,0
Jewell,0
Jewell,0
Jewell,0
Jewell,0
Jewell,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Johnson,0
Kearny,0
Kearny,0
Kearny,0
Kearny,0
Kearny,0
Kearny,0
Kearny,0
Kearny,0
Kearny,0
Kearny,0
Kingman,0
Kingman,0
Kingman,0
Kingman,0
Kingman,0
Kingman,0
Kingman,0
Kingman,0
Kingman,0
Kingman,0
Kiowa,0
Kiowa,0
Kiowa,0
Kiowa,0
Kiowa,0
Kiowa,0
Kiowa,0
Kiowa,0
Kiowa,0
Kiowa,0
Labette,0
Labette,0
Labette,0
Labette,0
Labette,0
Labette,0
Labette,0
Labette,0
Labette,0
Labette,0
Lane,0
Lane,0
Lane,0
Lane,0
Lane,0
Lane,0
Lane,0
Lane,0
Lane,0
Lane,0
Leavenworth,0
Leavenworth,0
Leavenworth,0
Leavenworth,0
Leavenworth,0
Leavenworth,0
Leavenworth,0
Leavenworth,0
Leavenworth,0
Leavenworth,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Lincoln,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Linn,0
Logan,0
Logan,0
Logan,0
Logan,0
Logan,0
Logan,0
Logan,0
Logan,0
Logan,0
Logan,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
Lyon,0
McPherson,0
McPherson,0
McPherson,0
McPherson,0
McPherson,0
McPherson,0
McPherson,0
McPherson,0
McPherson,0
McPherson,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marion,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Marshall,0
Meade,0
Meade,0
Meade,0
Meade,0
Meade,0
Meade,0
Meade,0
Meade,0
Meade,0
Meade,0
Miami,0
Miami,0
Miami,0
Miami,0
Miami,0
Miami,0
Miami,0
Miami,0
Miami,0
Miami,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Mitchell,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
Montgomery,0
